Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Birthday_years
5091048,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,15438.0,2197.0,1,0,0,1,Secretaries,4,0,42.295890410958904
5097134,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,11382.0,2468.0,1,1,1,0,Drivers,2,0,31.183561643835617
5097106,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,21026.0,11448.0,1,0,1,0,,2,0,57.605479452054794
5099877,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21671.0,,1,0,1,0,,2,0,59.37260273972603
5033884,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,20063.0,932.0,1,1,1,0,Core staff,2,0,54.967123287671235
5097024,M,Y,N,0,198000.0,Commercial associate,Higher education,Married,House / apartment,13643.0,2956.0,1,0,0,0,Managers,2,0,37.37808219178082
5010412,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21854.0,,1,0,0,0,,2,0,59.87397260273973
5091144,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,10785.0,1345.0,1,0,0,0,,2,0,29.54794520547945
5088503,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,21897.0,619.0,1,0,0,0,Security staff,2,0,59.99178082191781
5126142,M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,15904.0,3787.0,1,0,0,0,Laborers,4,0,43.57260273972603
5067020,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17152.0,1253.0,1,0,0,1,Laborers,3,0,46.99178082191781
5061076,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,14926.0,3242.0,1,1,0,0,,2,0,40.893150684931506
5126527,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,With parents,12269.0,196.0,1,0,1,0,Medicine staff,2,0,33.61369863013699
5078931,M,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,15853.0,298.0,1,0,1,0,Laborers,1,0,43.43287671232877
5125471,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,17437.0,1748.0,1,0,0,0,,3,0,47.772602739726025
5025207,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,9901.0,124.0,1,0,0,0,Drivers,3,0,27.126027397260273
5042097,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,14349.0,4082.0,1,0,1,0,,2,0,39.31232876712329
5067653,F,N,Y,0,787500.0,State servant,Higher education,Married,House / apartment,17203.0,1431.0,1,0,0,1,Managers,2,0,47.131506849315066
5089137,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,14228.0,5330.0,1,0,1,0,,2,0,38.98082191780822
5065601,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20867.0,1266.0,1,0,1,0,Laborers,2,0,57.16986301369863
5112833,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,With parents,13200.0,1017.0,1,0,1,1,Sales staff,2,0,36.16438356164384
5024636,F,N,Y,0,,Working,Secondary / secondary special,Married,House / apartment,19922.0,1128.0,1,0,0,0,,2,0,54.58082191780822
5050549,M,N,N,2,225000.0,Working,Higher education,Civil marriage,House / apartment,16768.0,3088.0,1,1,0,0,Laborers,4,0,45.93972602739726
5065763,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14746.0,693.0,1,0,0,0,,1,0,40.4
5089269,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,18799.0,1466.0,1,1,0,0,Cleaning staff,1,0,51.50410958904109
5061207,M,Y,Y,14,225000.0,Working,Secondary / secondary special,Separated,House / apartment,17754.0,1689.0,1,0,0,0,Drivers,15,0,48.64109589041096
5028684,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,9582.0,3003.0,1,0,0,1,Laborers,2,0,26.252054794520546
5028737,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12483.0,4039.0,1,0,0,0,Managers,2,0,34.2
5113406,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,10837.0,588.0,1,0,0,1,Sales staff,1,0,29.69041095890411
5025741,F,Y,N,0,216000.0,Working,Higher education,Married,Municipal apartment,11974.0,282.0,1,0,1,0,Sales staff,2,0,32.8054794520548
5045992,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15256.0,4491.0,1,0,0,0,Laborers,2,0,41.797260273972604
5054453,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,17914.0,1155.0,1,0,0,0,Laborers,2,0,49.07945205479452
5024586,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,12348.0,1220.0,1,0,0,0,Managers,4,0,33.83013698630137
5090701,F,N,N,0,594000.0,Pensioner,Higher education,Single / not married,Municipal apartment,17387.0,,1,0,0,0,,1,0,47.635616438356166
5091929,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,18197.0,657.0,1,0,0,0,,2,0,49.85479452054795
5149034,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,17483.0,1203.0,1,0,0,0,Core staff,2,0,47.8986301369863
5114114,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,17054.0,712.0,1,0,1,0,Security staff,1,0,46.723287671232875
5142579,F,Y,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,20668.0,2844.0,1,0,0,0,,2,0,56.62465753424657
5046035,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,21527.0,,1,0,0,0,,2,0,58.97808219178082
5050756,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18058.0,4031.0,1,1,0,0,Drivers,2,0,49.47397260273973
5047853,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,12569.0,3322.0,1,0,0,0,,3,0,34.43561643835616
5009790,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22002.0,,1,0,1,0,,1,0,60.27945205479452
5135819,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19482.0,2878.0,1,0,0,0,Laborers,2,0,53.37534246575343
5092287,F,N,Y,0,247500.0,Pensioner,Higher education,Married,House / apartment,22107.0,,1,0,0,0,,2,0,60.56712328767123
5105743,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,,6693.0,1,1,1,0,High skill tech staff,4,0,
5028280,F,N,N,1,157500.0,Commercial associate,Incomplete higher,Married,With parents,11941.0,2760.0,1,0,0,0,,3,0,32.71506849315068
5095896,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,16018.0,2532.0,1,1,1,0,Managers,3,0,43.88493150684931
5024352,M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,16653.0,1646.0,1,0,0,0,Drivers,2,0,45.62465753424657
5100027,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19317.0,11542.0,1,0,0,0,Medicine staff,2,0,52.92328767123288
5028337,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,13861.0,5408.0,1,0,0,0,Laborers,2,0,37.97534246575343
5090788,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,10909.0,1374.0,1,0,0,0,Managers,2,0,29.887671232876713
5046126,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,20301.0,3092.0,1,1,1,0,Managers,2,0,55.61917808219178
5092265,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17837.0,351.0,1,0,0,0,Security staff,2,0,48.868493150684934
5143319,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20838.0,,1,0,0,0,,2,0,57.09041095890411
5114354,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,9810.0,2993.0,1,1,0,0,,2,0,26.876712328767123
5117248,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,12974.0,2379.0,1,0,0,0,Laborers,4,0,35.54520547945206
5024386,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,Municipal apartment,13494.0,1281.0,1,0,0,0,Sales staff,2,0,36.96986301369863
5026178,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,19171.0,7804.0,1,1,0,0,Laborers,2,0,52.52328767123288
5033439,M,Y,N,2,270000.0,Working,Higher education,Married,House / apartment,11723.0,3002.0,1,0,1,0,,4,0,32.11780821917808
5089320,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,11616.0,825.0,1,1,1,1,High skill tech staff,2,0,31.824657534246576
5053872,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,11627.0,2128.0,1,0,0,0,,3,0,31.854794520547944
5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,14716.0,2057.0,1,0,0,0,Sales staff,1,0,40.31780821917808
5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,8947.0,1611.0,1,1,0,0,Laborers,1,0,24.512328767123286
5125928,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,11729.0,652.0,1,0,0,0,Laborers,3,0,32.134246575342466
5115662,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,15994.0,2537.0,1,0,1,0,Sales staff,1,0,43.81917808219178
5029256,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,13456.0,992.0,1,0,0,0,Drivers,4,0,36.865753424657534
5136029,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,19532.0,2331.0,1,0,0,0,Laborers,2,0,53.512328767123286
5037157,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22861.0,,1,0,1,0,,2,0,62.632876712328766
5046531,M,Y,N,0,202500.0,Pensioner,Higher education,Married,House / apartment,20195.0,,1,0,0,0,,2,0,55.32876712328767
5023177,F,N,Y,1,337500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17738.0,4710.0,1,1,1,0,Laborers,3,0,48.5972602739726
5021967,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,11720.0,1191.0,1,0,0,0,Sales staff,3,0,32.10958904109589
5135530,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21014.0,,1,0,0,0,,2,0,57.57260273972603
5146534,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,15151.0,1162.0,1,0,0,0,Core staff,3,0,41.50958904109589
5126101,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21042.0,,1,0,1,0,,2,0,57.64931506849315
5088161,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,12922.0,923.0,1,0,0,0,Core staff,1,0,35.4027397260274
5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12287.0,3900.0,1,0,0,0,Core staff,3,0,33.66301369863014
5079035,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,22569.0,,1,0,0,0,,2,0,61.83287671232877
5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,11178.0,219.0,1,0,0,0,Drivers,3,0,30.624657534246577
5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,12262.0,223.0,1,0,0,1,Managers,2,0,33.59452054794521
5046336,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10217.0,900.0,1,1,0,0,Accountants,3,0,27.991780821917807
5028781,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,15836.0,3034.0,1,0,0,0,,2,0,43.38630136986301
5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,13058.0,3329.0,1,0,1,0,,3,0,35.775342465753425
5023724,M,Y,N,1,495000.0,Working,Secondary / secondary special,Married,House / apartment,10261.0,235.0,1,0,1,0,Laborers,3,0,28.112328767123287
5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,19511.0,3503.0,1,0,0,0,Drivers,2,0,53.45479452054794
5062214,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,13283.0,1324.0,1,0,0,0,Accountants,4,0,36.391780821917806
5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,15444.0,3112.0,1,0,0,1,,4,0,42.31232876712329
5029191,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,,2959.0,1,0,0,0,Sales staff,2,0,
5028946,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,17420.0,234.0,1,0,0,0,,2,0,47.726027397260275
5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15150.0,719.0,1,0,0,0,Medicine staff,3,0,41.50684931506849
5045828,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,22340.0,,1,0,0,0,,2,0,61.205479452054796
5095930,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20592.0,,1,0,1,0,,2,0,56.416438356164385
5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,15887.0,217.0,1,1,1,0,Laborers,2,0,43.52602739726027
5067730,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,10288.0,2616.0,1,1,1,0,Managers,3,0,28.186301369863013
5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,20754.0,2330.0,1,0,0,0,,2,0,56.86027397260274
5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16817.0,4410.0,1,0,0,1,Sales staff,2,0,46.07397260273972
5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,10020.0,1587.0,1,1,1,0,Sales staff,4,0,27.45205479452055
5053032,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20755.0,,1,0,0,0,,2,0,56.863013698630134
5150038,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,12784.0,1537.0,1,0,0,0,Drivers,1,0,35.02465753424657
5053678,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,12075.0,1430.0,1,0,1,0,High skill tech staff,1,0,33.082191780821915
5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,9874.0,1928.0,1,0,1,0,Laborers,1,0,27.052054794520547
5050440,F,Y,Y,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,13046.0,2753.0,1,0,0,0,,3,0,35.74246575342466
5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21440.0,,1,0,1,0,,1,0,58.73972602739726
5061611,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,11378.0,867.0,1,0,1,0,Drivers,3,0,31.172602739726027
5065342,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22481.0,,1,0,1,0,,2,0,61.59178082191781
5041066,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,17461.0,2134.0,1,0,0,0,Sales staff,1,0,47.83835616438356
5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,11716.0,460.0,1,0,0,0,Managers,4,0,32.0986301369863
5135460,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,13014.0,,1,0,0,0,,5,0,35.654794520547945
5009319,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20140.0,,1,0,1,1,,2,0,55.178082191780824
5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17211.0,3232.0,1,0,0,0,Laborers,2,0,47.153424657534245
5050852,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,9488.0,1505.0,1,0,0,0,High skill tech staff,1,0,25.994520547945207
5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,13530.0,95.0,1,0,0,0,Sales staff,1,0,37.06849315068493
5074739,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,13198.0,3690.0,1,0,0,0,Core staff,3,0,36.15890410958904
5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,19702.0,9870.0,1,1,1,0,,2,0,53.97808219178082
5135378,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,20082.0,4979.0,1,0,0,0,Sales staff,2,0,55.01917808219178
5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,10380.0,3396.0,1,0,0,0,Laborers,4,0,28.438356164383563
5067016,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,9926.0,461.0,1,0,0,0,Drivers,1,0,27.194520547945206
5024097,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,11978.0,5206.0,1,1,0,0,Core staff,1,0,32.81643835616438
5008865,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,15761.0,3173.0,1,0,0,0,Laborers,4,0,43.18082191780822
5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,15804.0,732.0,1,0,0,1,,3,0,43.298630136986304
5089770,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,10796.0,2531.0,1,1,0,0,Laborers,4,0,29.578082191780823
5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,15737.0,432.0,1,0,0,0,,1,0,43.11506849315069
5042296,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,15207.0,2102.0,1,1,1,0,Drivers,3,0,41.66301369863014
5010185,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,16797.0,6583.0,1,0,1,0,Laborers,2,0,46.01917808219178
5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,10791.0,156.0,1,0,0,0,Managers,2,0,29.564383561643837
5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,19584.0,2199.0,1,0,0,0,Laborers,3,0,53.654794520547945
5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,13682.0,5460.0,1,1,1,0,,3,0,37.484931506849314
5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,15429.0,1589.0,1,0,0,0,Core staff,1,0,42.271232876712325
5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,18617.0,2506.0,1,0,0,0,Cooking staff,1,0,51.00547945205479
5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,14783.0,3397.0,1,0,0,0,Core staff,2,0,40.5013698630137
